Type,PROVIDER NAME,StartDateTime,DateCreated,ID,ExternalID,FareAmount,GratuityAmount,SurchargeAmount,ExtraFareAmount,TollAmount,TotalAmount,PaymentType,StartDateTime,EndDateTime,OriginStreetNumber,OriginStreetName,OriginCity,OriginState,OriginZip,OriginLatitude,OriginLongitude,DestinationStreetNumber,DestinationStreetName,DestinationCity,DestinationState,DestinationZip,DestinationLatitude,DestinationLongitude,Milage,Duration
1,Hitch,2017-01-01 02:47:43.0000000 +00:00,2017-01-01 07:25:34.0000000 +00:00,F057__77020__2017-01-01T07:25:34_26367752,26367752,8.11,0,0.25,0,0,8.36,2,2017-01-01 02:47:43.0000000 +00:00,2017-01-01 02:57:36.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.917,-77.0242,NULL,1633 17th Street Northwest,Washington,DC,20009,38.9123,-77.0384,2,10
1,Hitch,2017-01-01 02:47:15.0000000 +00:00,2017-01-01 07:25:35.3833333 +00:00,J797__80662__2017-01-01T07:25:35.383_26367753,26367753,6.76,0,0.25,1,0,8.01,2,2017-01-01 02:47:15.0000000 +00:00,2017-01-01 02:53:41.0000000 +00:00,NULL,,Washington,DC,20001,38.8987,-77.0219,NULL,,Washington,DC,20001,38.9152,-77.0199,1,6
1,Hitch,2017-01-01 02:46:42.0000000 +00:00,2017-01-01 07:25:36.7500000 +00:00,D709__66101__2017-01-01T07:25:36.750_26367754,26367754,15.4,0,0.25,1.25,0,16.9,2,2017-01-01 02:46:42.0000000 +00:00,2017-01-01 03:09:41.0000000 +00:00,NULL,1150 Connecticut Avenue Northwest,Washington,DC,0,38.9055,-77.041,NULL,5507 14th Street Northwest,Washington,DC,20012,38.9568,-77.0334,4,23
1,Hitch,2017-01-01 02:46:40.0000000 +00:00,2017-01-01 07:25:37.8100000 +00:00,G349__82781__2017-01-01T07:25:37.810_26367755,26367755,14.59,0,0.25,0,0,14.84,2,2017-01-01 02:46:40.0000000 +00:00,2017-01-01 03:07:32.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.9171,-77.0243,NULL,,Washington,DC,20003,38.8877,-76.9778,4,21
1,Hitch,2017-01-01 02:46:38.0000000 +00:00,2017-01-01 07:25:39.1800000 +00:00,C693__74197__2017-01-01T07:25:39.180_26367756,26367756,27.01,0,0.25,0,0,27.26,2,2017-01-01 02:46:38.0000000 +00:00,2017-01-01 03:01:50.0000000 +00:00,NULL,,Washington,DC,20005,38.8976,-77.0317,NULL,57th Avenue,Bladensburg,MD,20710,38.9406,-76.9167,11,15
1,Hitch,2017-01-01 02:45:39.0000000 +00:00,2017-01-01 07:25:40.5366667 +00:00,B763__73474__2017-01-01T07:25:40.537_26367757,26367757,14.32,0,0.25,1,0,15.57,2,2017-01-01 02:45:39.0000000 +00:00,2017-01-01 03:03:00.0000000 +00:00,NULL,1636 Connecticut Avenue Northwest,Washington,DC,20015,38.9123,-77.0451,NULL,,Washington,DC,20002,38.892,-76.9978,4,17
1,Hitch,2017-01-01 02:45:30.0000000 +00:00,2017-01-01 07:25:41.9133333 +00:00,C970__82733__2017-01-01T07:25:41.913_26367758,26367758,13.24,0,0.25,0,0,13.49,2,2017-01-01 02:45:30.0000000 +00:00,2017-01-01 02:57:54.0000000 +00:00,NULL, drive-thru,NULL,DC,20064,38.9182,-76.9716,NULL,14th Street Northwest,Washington,DC,20010,38.9079,-77.0323,4,12
1,Hitch,2017-01-01 02:45:20.0000000 +00:00,2017-01-01 07:25:43.1233333 +00:00,D615__73761__2017-01-01T07:25:43.123_26367759,26367759,8.65,0,0.25,0,0,8.9,2,2017-01-01 02:45:20.0000000 +00:00,2017-01-01 02:54:26.0000000 +00:00,NULL,14th Street Northwest,Washington,DC,20010,38.9156,-77.0319,NULL,14th Street Northwest,Washington,DC,20010,38.9367,-77.0328,2,9
1,Hitch,2017-01-01 02:45:16.0000000 +00:00,2017-01-01 07:25:44.4466667 +00:00,D667__77172__2017-01-01T07:25:44.447_26367760,26367760,8.65,0,0.25,0.25,0,9.15,2,2017-01-01 02:45:16.0000000 +00:00,2017-01-01 02:56:50.0000000 +00:00,NULL,14th Street Northwest,Washington,DC,20010,38.9159,-77.0321,NULL,Connecticut Avenue Northwest,Washington,DC,20036,38.9079,-77.0423,2,12
1,Hitch,2017-01-01 02:45:13.0000000 +00:00,2017-01-01 07:25:45.7833333 +00:00,F557__65681__2017-01-01T07:25:45.783_26367761,26367761,18.64,0,0.25,0,0,18.89,2,2017-01-01 02:45:13.0000000 +00:00,2017-01-01 03:05:50.0000000 +00:00,NULL,11th Street Northeast,Washington,DC,20002,38.9003,-76.9917,NULL,3420 13th Street Southeast,Washington,DC,20032,38.8411,-76.9885,6,21
1,Hitch,2017-01-01 02:45:06.0000000 +00:00,2017-01-01 07:25:46.8533333 +00:00,G946__70607__2017-01-01T07:25:46.853_26367762,26367762,11.62,0,0.25,1,0,12.87,2,2017-01-01 02:45:06.0000000 +00:00,2017-01-01 02:55:44.0000000 +00:00,NULL,I Street Northwest,Washington,DC,20006,38.9015,-77.0322,NULL,North Nash Street,Arlington,VA,22209,38.898,-77.0728,3,11
1,Hitch,2017-01-01 02:45:04.0000000 +00:00,2017-01-01 07:25:48.2133333 +00:00,D493__72529__2017-01-01T07:25:48.213_26367763,26367763,12.7,0,0.25,0,0,12.95,2,2017-01-01 02:45:04.0000000 +00:00,2017-01-01 03:02:01.0000000 +00:00,NULL,Dupont Circle Northwest,Washington,DC,20036,38.9094,-77.0441,NULL,,Washington,DC,20002,38.9072,-76.9878,4,17
1,Hitch,2017-01-01 02:44:08.0000000 +00:00,2017-01-01 07:25:49.8033333 +00:00,F416__77003__2017-01-01T07:25:49.803_26367764,26367764,10.27,0,0.25,1,0,11.52,2,2017-01-01 02:44:08.0000000 +00:00,2017-01-01 02:58:39.0000000 +00:00,NULL,1815 Belmont Road Northwest,Washington,DC,20009,38.9207,-77.0427,NULL,,Washington,DC,20001,38.9149,-77.0189,2,15
1,Hitch,2017-01-01 02:44:05.0000000 +00:00,2017-01-01 07:25:51.1400000 +00:00,G887__61782__2017-01-01T07:25:51.140_26367765,26367765,19.45,0,0.25,1,0,20.7,2,2017-01-01 02:44:05.0000000 +00:00,2017-01-01 03:08:22.0000000 +00:00,NULL,H Street Northeast,Washington,DC,0,38.9002,-76.988,NULL,New Hampshire Avenue Northwest,Washington,DC,20037,38.9497,-77.0143,6,24
1,Hitch,2017-01-01 02:43:52.0000000 +00:00,2017-01-01 07:25:51.2166667 +00:00,F388__65529__2017-01-01T07:25:51.217_26367766,26367766,9.19,0,0.25,1,0,10.44,2,2017-01-01 02:43:52.0000000 +00:00,2017-01-01 02:52:43.0000000 +00:00,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,2,9
1,Hitch,2017-01-01 02:43:43.0000000 +00:00,2017-01-01 07:25:52.1100000 +00:00,G671__77581__2017-01-01T07:25:52.110_26367767,26367767,17.29,0,0.25,0,0,17.54,2,2017-01-01 02:43:43.0000000 +00:00,2017-01-01 02:55:08.0000000 +00:00,NULL,,Washington,DC,20001,38.8991,-77.0219,NULL,Bruce Place Southeast,Washington,DC,0,38.8507,-76.9801,6,11
1,Hitch,2017-01-01 02:43:39.0000000 +00:00,2017-01-01 07:25:53.5133333 +00:00,G664__80693__2017-01-01T07:25:53.513_26367768,26367768,31.87,0,0.25,0,0,32.12,2,2017-01-01 02:43:39.0000000 +00:00,2017-01-01 03:01:23.0000000 +00:00,NULL,M Street Northwest,Washington,DC,20007,38.9051,-77.0669,NULL,Greensboro Drive,Tysons Corner,VA,22102,38.9277,-77.2342,13,18
1,Hitch,2017-01-01 02:42:19.0000000 +00:00,2017-01-01 07:25:54.8000000 +00:00,K239__75703__2017-01-01T07:25:54.800_26367769,26367769,14.05,0,0.25,0,0,14.3,2,2017-01-01 02:42:19.0000000 +00:00,2017-01-01 02:58:57.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.9168,-77.0321,NULL,200 C Street Southeast,Washington,DC,0,38.8864,-77.0034,4,17
1,Hitch,2017-01-01 02:41:58.0000000 +00:00,2017-01-01 07:25:55.8766667 +00:00,D553__73439__2017-01-01T07:25:55.877_26367770,26367770,11.62,0,0.25,1,0,12.87,2,2017-01-01 02:41:58.0000000 +00:00,2017-01-01 02:56:56.0000000 +00:00,NULL,,Washington,DC,20001,38.9176,-77.0229,NULL,1201 24th Street Northwest,Washington,DC,20037,38.9059,-77.0512,3,15
1,Hitch,2017-01-01 02:40:21.0000000 +00:00,2017-01-01 07:25:55.8900000 +00:00,G477__65955__2017-01-01T07:25:55.890_26367771,26367771,14.86,0,0.25,0.75,0,15.86,2,2017-01-01 02:40:21.0000000 +00:00,2017-01-01 03:03:33.0000000 +00:00,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,3,23
1,Hitch,2017-01-01 02:39:48.0000000 +00:00,2017-01-01 07:25:57.0033333 +00:00,K630__77413__2017-01-01T07:25:57.003_26367772,26367772,34.84,0,0.25,0,0,35.09,2,2017-01-01 02:39:48.0000000 +00:00,2017-01-01 03:02:25.0000000 +00:00,NULL,14th Street Northwest,Washington,DC,20010,38.916,-77.032,NULL,Eastern Avenue Northeast,NULL,DC,20012,38.8978,-76.9157,14,23
1,Hitch,2017-01-01 02:39:33.0000000 +00:00,2017-01-01 07:25:58.4066667 +00:00,F490__73644__2017-01-01T07:25:58.407_26367773,26367773,31.87,0,0.25,1,0,33.12,2,2017-01-01 02:39:33.0000000 +00:00,2017-01-01 03:15:31.0000000 +00:00,NULL,3303 M Street Northwest,Washington,DC,20007,38.9051,-77.0663,NULL,,Silver Spring,MD,20910,39.0036,-77.0373,10,36
1,Hitch,2017-01-01 02:38:33.0000000 +00:00,2017-01-01 07:25:59.7833333 +00:00,G052__82852__2017-01-01T07:25:59.783_26367774,26367774,12.97,0,0.25,1,0,14.22,2,2017-01-01 02:38:33.0000000 +00:00,2017-01-01 02:57:57.0000000 +00:00,NULL,2150 M Street Northwest,Washington,DC,20007,38.905,-77.0484,NULL,2001 Georgia Avenue Northwest,Washington,DC,20012,38.9164,-77.0218,3,19
1,Hitch,2017-01-01 02:33:00.0000000 +00:00,2017-01-01 07:26:00.7700000 +00:00,J824__82227__2017-01-01T07:26:00.770_26367775,26367775,25.66,0,0.25,1,0,26.91,2,2017-01-01 02:33:00.0000000 +00:00,2017-01-01 03:00:50.0000000 +00:00,NULL,1201 Connecticut Avenue Northwest,Washington,DC,20036,38.906,-77.0412,NULL,,Alexandria,VA,22301,38.8187,-77.057,9,28
1,Hitch,2017-01-01 01:31:34.0000000 +00:00,2017-01-01 07:26:02.1633333 +00:00,F369__81973__2017-01-01T07:26:02.163_26367776,26367776,17.02,0,0.25,0,0,17.27,2,2017-01-01 01:31:34.0000000 +00:00,2017-01-01 01:54:19.0000000 +00:00,NULL,,Washington,DC,20001,38.8958,-77.022,NULL,Kennedy Street Northwest,Washington,DC,20011,38.9564,-77.0214,5,23
1,Hitch,2017-01-01 01:31:03.0000000 +00:00,2017-01-01 07:26:02.2600000 +00:00,E327__80178__2017-01-01T07:26:02.260_26367777,26367777,69.94,0,0.25,0,0,70.19,2,2017-01-01 01:31:03.0000000 +00:00,2017-01-01 02:23:09.0000000 +00:00,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,29,52
1,Hitch,2017-01-01 01:30:09.0000000 +00:00,2017-01-01 07:26:03.5700000 +00:00,J937__91222__2017-01-01T07:26:03.570_26367778,26367778,13.78,0,0.25,0.75,0,14.78,2,2017-01-01 01:30:09.0000000 +00:00,2017-01-01 01:47:11.0000000 +00:00,NULL,,Washington,DC,20007,38.9112,-77.0319,NULL,,Washington,DC,20002,38.9093,-76.9976,3,17
1,Hitch,2017-01-01 01:17:08.0000000 +00:00,2017-01-01 07:26:04.8733333 +00:00,A008__61299__2017-01-01T07:26:04.873_26367779,26367779,31.6,0,0.25,1,0,32.85,2,2017-01-01 01:17:08.0000000 +00:00,2017-01-01 01:45:53.0000000 +00:00,NULL,S Street Northwest,Washington,DC,20009,38.9142,-77.0208,NULL,Harborview Avenue,Fort Washington,MD,20745,38.7953,-77.0071,12,29
1,Hitch,2017-01-01 04:05:51.0000000 +00:00,2017-01-01 07:26:06.2333333 +00:00,K179__77845__2017-01-01T07:26:06.233_26367780,26367780,13.6,0,0.25,0,0,13.6,1,2017-01-01 04:05:51.0000000 +00:00,2017-01-01 04:19:13.0000000 +00:00,NULL,3813 Georgia Avenue Northwest,Washington,DC,20012,38.9381,-77.0245,NULL,,Washington,DC,20001,38.9037,-77.0176,3,13
1,Hitch,2017-01-01 04:03:16.0000000 +00:00,2017-01-01 07:26:07.6033333 +00:00,D431__82330__2017-01-01T07:26:07.603_26367781,26367781,13.96,0,0.25,0,0,13.96,1,2017-01-01 04:03:16.0000000 +00:00,2017-01-01 04:18:28.0000000 +00:00,NULL,1219 Connecticut Avenue Northwest,Washington,DC,20036,38.9064,-77.0414,NULL,Princeton Place Northwest,Washington,DC,20010,38.9357,-77.0202,3,15
1,Hitch,2017-01-01 03:47:26.0000000 +00:00,2017-01-01 07:26:08.9266667 +00:00,G349__82781__2017-01-01T07:26:08.927_26367782,26367782,51.84,0,0.25,0,0,51.84,1,2017-01-01 03:47:26.0000000 +00:00,2017-01-01 04:18:32.0000000 +00:00,NULL,,Washington,DC,20001,38.9151,-77.0239,NULL,,West Springfield,VA,22152,38.7851,-77.2495,19,31
1,Hitch,2017-01-01 03:52:38.0000000 +00:00,2017-01-01 07:26:10.0333333 +00:00,K645__79647__2017-01-01T07:26:10.033_26367783,26367783,29.7,0,0.25,0,0,29.7,1,2017-01-01 03:52:38.0000000 +00:00,2017-01-01 04:18:19.0000000 +00:00,NULL,3102 Georgia Avenue Northwest,Washington,DC,20012,38.9288,-77.0231,NULL,Dilston Road,Silver Spring,MD,20903,39.014,-76.9845,9,26
1,Hitch,2017-01-01 04:07:32.0000000 +00:00,2017-01-01 07:26:11.4300000 +00:00,F572__77733__2017-01-01T07:26:11.430_26367784,26367784,12.41,0,0.25,0,0,12.41,1,2017-01-01 04:07:32.0000000 +00:00,2017-01-01 04:17:23.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.917,-77.0246,NULL,Perry Place Northeast,Washington,DC,20017,38.9374,-76.9945,3,10
1,Hitch,2017-01-01 04:04:18.0000000 +00:00,2017-01-01 07:26:12.8233333 +00:00,G076__60597__2017-01-01T07:26:12.823_26367785,26367785,15.18,0,0.25,0,0,15.18,1,2017-01-01 04:04:18.0000000 +00:00,2017-01-01 04:16:48.0000000 +00:00,NULL,1990 18th Street Northwest,Washington,DC,20009,38.9169,-77.0417,NULL,Dunmore Lane Northwest,NULL,DC,20007,38.9178,-77.087,3,12
1,Hitch,2017-01-01 04:07:00.0000000 +00:00,2017-01-01 07:26:13.9700000 +00:00,G773__82743__2017-01-01T07:26:13.970_26367786,26367786,12.82,0,0.25,0,0,12.82,1,2017-01-01 04:07:00.0000000 +00:00,2017-01-01 04:14:18.0000000 +00:00,NULL,1001 Connecticut Avenue Northwest,Washington,DC,20036,38.9026,-77.039,NULL,Pennsylvania Avenue Northwest,Washington,DC,20006,38.899,-77.0395,1,7
1,Hitch,2017-01-01 04:20:14.0000000 +00:00,2017-01-01 07:26:14.6000000 +00:00,G444__64031__2017-01-01T07:26:14.600_26367787,26367787,23.94,0,0.25,0,0,23.94,1,2017-01-01 04:20:14.0000000 +00:00,2017-01-01 04:46:38.0000000 +00:00,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,6,26
1,Hitch,2017-01-01 03:59:59.0000000 +00:00,2017-01-01 07:26:16.0033333 +00:00,F500__77570__2017-01-01T07:26:16.003_26367788,26367788,15.82,0,0.25,0,0,15.82,1,2017-01-01 03:59:59.0000000 +00:00,2017-01-01 04:13:24.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.917,-77.0279,NULL,4801 Connecticut Avenue Northwest,Washington,DC,20015,38.9523,-77.068,4,13
1,Hitch,2017-01-01 04:13:15.0000000 +00:00,2017-01-01 07:26:16.5833333 +00:00,G477__65955__2017-01-01T07:26:16.583_26367789,26367789,36.25,0,0.25,0,0,36.25,1,2017-01-01 04:13:15.0000000 +00:00,2017-01-01 04:13:15.0000000 +00:00,NULL,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL
1,Hitch,2017-01-01 04:09:39.0000000 +00:00,2017-01-01 07:26:17.9600000 +00:00,G175__66411__2017-01-01T07:26:17.960_26367790,26367790,9.39,0,0.25,0,0,9.39,1,2017-01-01 04:09:39.0000000 +00:00,2017-01-01 04:13:07.0000000 +00:00,NULL,,Washington,DC,20001,38.9168,-77.0238,NULL,Georgia Avenue Northwest,Washington,DC,20010,38.9253,-77.0226,1,3
1,Hitch,2017-01-01 04:12:31.0000000 +00:00,2017-01-01 07:26:18.8666667 +00:00,G671__77581__2017-01-01T07:26:18.867_26367791,26367791,32.42,0,0.25,0,0,32.42,1,2017-01-01 04:12:31.0000000 +00:00,2017-01-01 04:12:31.0000000 +00:00,NULL,,Washington,DC,20001,38.911,-77.0239,NULL,2100 Connecticut Avenue Northwest,Washington,DC,20009,38.9177,-77.0477,0,NULL
1,Hitch,2017-01-01 04:05:12.0000000 +00:00,2017-01-01 07:26:20.1900000 +00:00,K135__74208__2017-01-01T07:26:20.190_26367792,26367792,9.28,0,0.25,0,0,9.28,1,2017-01-01 04:05:12.0000000 +00:00,2017-01-01 04:11:43.0000000 +00:00,NULL,,Washington,DC,20001,38.9005,-77.0176,NULL,1600 13th Street Northwest,Washington,DC,20012,38.9112,-77.0296,1,7
1,Hitch,2017-01-01 04:05:52.0000000 +00:00,2017-01-01 07:26:21.5766667 +00:00,A182__79560__2017-01-01T07:26:21.577_26367793,26367793,10.2,0,0.25,0,0,10.2,1,2017-01-01 04:05:52.0000000 +00:00,2017-01-01 04:10:43.0000000 +00:00,NULL,2420 18th Street Northwest,Washington,DC,20009,38.9213,-77.0423,NULL,2500 Calvert Street Northwest,Washington,DC,20008,38.9231,-77.0539,1,5
1,Hitch,2017-01-01 03:53:34.0000000 +00:00,2017-01-01 07:26:22.7500000 +00:00,F328__71682__2017-01-01T07:26:22.750_26367794,26367794,18.53,0,0.25,0,0,18.53,1,2017-01-01 03:53:34.0000000 +00:00,2017-01-01 04:08:14.0000000 +00:00,NULL,U Street Northwest,Washington,DC,20009,38.9169,-77.0315,NULL,,Washington,DC,20003,38.8846,-76.9984,5,15
1,Hitch,2017-01-01 04:01:18.0000000 +00:00,2017-01-01 07:26:24.0300000 +00:00,K471__64178__2017-01-01T07:26:24.030_26367795,26367795,7.74,0,0.25,0,0,7.74,1,2017-01-01 04:01:18.0000000 +00:00,2017-01-01 04:07:31.0000000 +00:00,NULL,2202 14th Street Northwest,Washington,DC,20009,38.9193,-77.032,NULL,14th Street Northwest,Washington,DC,20010,38.9342,-77.0325,1,6
1,Hitch,2017-01-01 04:01:12.0000000 +00:00,2017-01-01 07:26:25.4633333 +00:00,G131__81104__2017-01-01T07:26:25.463_26367796,26367796,9.74,0,0.25,0,0,9.74,1,2017-01-01 04:01:12.0000000 +00:00,2017-01-01 04:07:27.0000000 +00:00,NULL,,Washington,DC,20037,38.9071,-77.0421,NULL,1800 Columbia Road Northwest,Washington,DC,20009,38.9222,-77.0426,1,6
1,Hitch,2017-01-01 03:57:12.0000000 +00:00,2017-01-01 07:26:26.8466667 +00:00,J934__79746__2017-01-01T07:26:26.847_26367797,26367797,13.44,0,0.25,0,0,13.44,1,2017-01-01 03:57:12.0000000 +00:00,2017-01-01 04:07:06.0000000 +00:00,NULL,,Washington,DC,20003,38.8839,-76.9949,NULL,,Washington,DC,20003,38.8876,-76.9809,2,10
1,Hitch,2017-01-01 04:01:19.0000000 +00:00,2017-01-01 07:26:27.7166667 +00:00,K188__82882__2017-01-01T07:26:27.717_26367798,26367798,8.2,0,0.25,0,0,8.2,1,2017-01-01 04:01:19.0000000 +00:00,2017-01-01 04:06:53.0000000 +00:00,NULL,18th Street Northwest,Washington,DC,20036,38.9059,-77.0415,NULL,,Washington,DC,20005,38.9075,-77.0311,1,6
1,Hitch,2017-01-01 03:42:58.0000000 +00:00,2017-01-01 07:26:29.0833333 +00:00,C389__80884__2017-01-01T07:26:29.083_26367799,26367799,26.23,0,0.25,0,0,26.23,1,2017-01-01 03:42:58.0000000 +00:00,2017-01-01 04:04:38.0000000 +00:00,NULL,E Street Northwest,Washington,DC,0,38.8961,-77.0302,NULL,,Bethesda,MD,20816,38.9506,-77.1062,8,22
1,Hitch,2017-01-01 03:55:15.0000000 +00:00,2017-01-01 07:26:30.5466667 +00:00,F501__74039__2017-01-01T07:26:30.547_26367800,26367800,11.63,0,0.25,0,0,11.63,1,2017-01-01 03:55:15.0000000 +00:00,2017-01-01 04:04:41.0000000 +00:00,NULL,888 17th Street Northwest,Washington,DC,20006,38.9012,-77.0396,NULL,2660 Woodley Road Northwest,Washington,DC,20008,38.925,-77.0549,2,9
1,Hitch,2017-01-01 03:59:57.0000000 +00:00,2017-01-01 07:26:31.8033333 +00:00,G149__64075__2017-01-01T07:26:31.803_26367801,26367801,8.39,0,0.25,0,0,8.39,1,2017-01-01 03:59:57.0000000 +00:00,2017-01-01 04:03:48.0000000 +00:00,NULL,Connecticut Avenue Northwest,Washington,DC,20036,38.9071,-77.042,NULL,23rd Street Northwest,Washington,DC,20037,38.9045,-77.0496,1,4
1,Hitch,2017-01-01 03:54:04.0000000 +00:00,2017-01-01 07:26:32.9433333 +00:00,F368__70557__2017-01-01T07:26:32.943_26367802,26367802,11.44,0,0.25,0,0,11.44,1,2017-01-01 03:54:04.0000000 +00:00,2017-01-01 04:03:05.0000000 +00:00,NULL,North Capitol Street,Washington,DC,20011,38.9508,-77.0089,NULL,Sherman Avenue Northwest,Washington,DC,20010,38.9271,-77.0258,2,9
1,Hitch,2017-01-01 03:48:46.0000000 +00:00,2017-01-01 07:26:34.3500000 +00:00,F610__53453__2017-01-01T07:26:34.350_26367803,26367803,19.1,0,0.25,0,0,19.1,1,2017-01-01 03:48:46.0000000 +00:00,2017-01-01 04:02:54.0000000 +00:00,NULL,,Washington,DC,20007,38.9483,-77.0798,NULL,Franklin Street,South Kensington,MD,20895,39.0189,-77.0824,6,14
1,Hitch,2017-01-01 03:08:34.0000000 +00:00,2017-01-01 07:26:34.4133333 +00:00,M021__80177__2017-01-01T07:26:34.413_26367804,26367804,4.6,0,0.25,0,0,4.85,2,2017-01-01 03:08:34.0000000 +00:00,2017-01-01 03:11:02.0000000 +00:00,NULL,,NULL,DC,0,0,0,NULL,,NULL,DC,0,0,0,1,2
1,Hitch,2017-01-01 02:50:15.0000000 +00:00,2017-01-01 07:26:35.4466667 +00:00,C477__64698__2017-01-01T07:26:35.447_26367805,26367805,5.68,0,0.25,0,0,5.93,2,2017-01-01 02:50:15.0000000 +00:00,2017-01-01 02:53:57.0000000 +00:00,NULL,M Street Northwest,Washington,DC,20007,38.9052,-77.0619,NULL,1944-1974 North Fort Myer Drive,Arlington,VA,22209,38.8978,-77.0728,1,4
1,Hitch,2017-01-01 02:49:30.0000000 +00:00,2017-01-01 07:26:36.1833333 +00:00,F383__73220__2017-01-01T07:26:36.183_26367806,26367806,5.14,0,0.25,0,0,5.39,2,2017-01-01 02:49:30.0000000 +00:00,2017-01-01 02:53:32.0000000 +00:00,NULL,1349 Florida Ave Nw,Washington,DC,20009,38.9203,-77.031,NULL,Belmont Street Northwest,Washington,DC,20009,38.9192,-77.0387,1,4
1,Hitch,2017-01-01 02:49:06.0000000 +00:00,2017-01-01 07:26:37.1933333 +00:00,F077__76550__2017-01-01T07:26:37.193_26367807,26367807,4.87,0,0.25,1,0,6.12,2,2017-01-01 02:49:06.0000000 +00:00,2017-01-01 02:52:18.0000000 +00:00,NULL,2122-2198 Q Street Northwest,Washington,DC,20008,38.9111,-77.0478,NULL,Connecticut Avenue Northwest,Washington,DC,20036,38.9081,-77.0416,1,3
1,Hitch,2017-01-01 02:48:45.0000000 +00:00,2017-01-01 07:26:37.7733333 +00:00,J007__63984__2017-01-01T07:26:37.773_26367808,26367808,6.76,0,0.25,0,0,7.01,2,2017-01-01 02:48:45.0000000 +00:00,2017-01-01 02:54:45.0000000 +00:00,NULL,1115 U Street Northwest,Washington,DC,20001,38.917,-77.0276,NULL,1046-1098 H Street Northwest,Washington,DC,20001,38.8998,-77.0266,1,6
1,Hitch,2017-01-01 02:48:35.0000000 +00:00,2017-01-01 07:26:39.2666667 +00:00,E966__57648__2017-01-01T07:26:39.267_26367809,26367809,10.54,0,0.25,0,0,10.79,2,2017-01-01 02:48:35.0000000 +00:00,2017-01-01 02:49:33.0000000 +00:00,NULL,3500 13th Street Northwest,Washington,DC,20012,38.9324,-77.03,NULL,1361 Oak Street Northwest,WASHINGTON,DC,20010,38.9339,-77.032,3,1
1,Hitch,2017-01-01 02:47:22.0000000 +00:00,2017-01-01 07:26:40.6200000 +00:00,G828__72705__2017-01-01T07:26:40.620_26367810,26367810,5.68,0,0.25,1,0,6.93,2,2017-01-01 02:47:22.0000000 +00:00,2017-01-01 02:51:50.0000000 +00:00,NULL,,Washington,DC,20004,38.8965,-77.0334,NULL,17th Street Northwest,Washington,DC,20036,38.9014,-77.0391,1,4
1,Hitch,2017-01-01 02:47:02.0000000 +00:00,2017-01-01 07:26:41.7800000 +00:00,G773__82743__2017-01-01T07:26:41.780_26367811,26367811,4.6,0,0.25,1,0,5.85,2,2017-01-01 02:47:02.0000000 +00:00,2017-01-01 02:50:06.0000000 +00:00,NULL,Connecticut Avenue Northwest,Washington,DC,20036,38.9031,-77.0396,NULL,,Washington,DC,20037,38.9036,-77.0391,0,3
1,Hitch,2017-01-01 02:46:49.0000000 +00:00,2017-01-01 07:26:43.0933333 +00:00,F339__72365__2017-01-01T07:26:43.093_26367812,26367812,6.22,0,0.25,0,0,6.47,2,2017-01-01 02:46:49.0000000 +00:00,2017-01-01 02:52:31.0000000 +00:00,NULL,Massachusetts Avenue Northwest,Washington,DC,20036,38.9058,-77.0319,NULL,,Washington,DC,20001,38.9136,-77.0173,1,6
1,Hitch,2017-01-01 02:46:49.0000000 +00:00,2017-01-01 07:26:44.4900000 +00:00,G109__80907__2017-01-01T07:26:44.490_26367813,26367813,7.03,0,0.25,0,0,7.28,2,2017-01-01 02:46:49.0000000 +00:00,2017-01-01 02:52:04.0000000 +00:00,NULL,,Washington,DC,20001,38.896,-77.0271,NULL,,Washington,DC,20001,38.9118,-77.0229,1,5
1,Hitch,2017-01-01 02:46:04.0000000 +00:00,2017-01-01 07:26:45.5433333 +00:00,G175__66411__2017-01-01T07:26:45.543_26367814,26367814,4.6,0,0.25,1,0,5.85,2,2017-01-01 02:46:04.0000000 +00:00,2017-01-01 02:48:45.0000000 +00:00,NULL,Park Road Northwest,Washington,DC,20010,38.9305,-77.0328,NULL,1372 Randolph Street Northwest,Washington,DC,20011,38.9385,-77.0327,1,3
1,Hitch,2017-01-01 02:45:23.0000000 +00:00,2017-01-01 07:26:47.0266667 +00:00,C622__64218__2017-01-01T07:26:47.027_26367815,26367815,5.41,0,0.25,1,0,6.66,2,2017-01-01 02:45:23.0000000 +00:00,2017-01-01 02:50:12.0000000 +00:00,NULL,,Washington,DC,20007,38.9051,-77.0666,NULL,2813 Olive Avenue Northwest,Washington,DC,20007,38.9061,-77.0576,1,5
